Date,Open ,High,Low ,Close_Price,Active_Adresses,Age_Destroyed,Network_Profit_Loss,NVT_Ratio,Realized_Value,Token_Age_Consumed,Token_Circulation,Velocity,Whale_Transaction_Count_100K,Exchange_Balance,Dev_Activity,Mean_Age,Mean_Dollar_Invested,Exchange_Percentage_Of_Supply,Exchange_In_Out_Flow,Exchange_Inflow,Exchange_Outflow,Transaction_Volume,Transaction_Volume_Loss,Transaction_Volume_Profit,Transaction_Volume_Profit_Loss,MVRV_Ratio,HoldersDistr_0.001_0.01,HoldersDistr_0.01_0.1,HoldersDistr_0.1_1,HoldersDistr_1_10,HoldersDistr_10_100,HoldersDistr_100_1K,HoldersDistr_1K_10K,HoldersDistr_10K_100K,HoldersDistr_100K_1M,HoldersDistr_Total
2017-04-06,1125.81,1188.37,1125.81,1182.68,701260,7953552.558,23232074.88,60.47286634,8366052780,7953552.558,16259290.73,5.329561296,3136,9973.212886,33,912.0305222,360.2362044,3.513255618,9973.212886,164956.2969,154983.084,1432954.841,252626.1972,858854.0536,3.399703051,2.2985198,2687231,2483503,1081204,422390,129952,16449,1676,107,3,15544379
2017-04-07,1178.94,1186.58,1163.39,1176.9,718086,20412240.46,26584512.87,60.21616702,8396262330,20412240.46,16261315.73,4.942334395,2707,443.0539026,26,911.6616157,359.3406061,3.515542706,443.0539026,168979.1343,168536.0804,1334672.465,412215.9519,672615.512,1.631706655,2.279340704,2692658,2460820,1079876,422123,130025,16407,1678,106,3,15547107
2017-04-08,1172.65,1184.98,1162.58,1175.95,600051,7177422.497,10574086.11,93.42393374,8408892598,7177422.497,16263028.23,4.98980117,2095,89.67241542,12,912.1242316,359.5250159,3.515723906,89.67241542,86599.82972,86510.15731,868613.3635,299999.941,400205.3999,1.334018262,2.274319457,2704853,2469950,1078156,422086,129949,16384,1685,106,3,15589059
2017-04-09,1176.57,1197.21,1171.86,1187.87,656493,5038280.731,14889345.36,89.9949129,8426190143,5038280.731,16265015.73,5.060163773,2197,-2833.523701,7,912.7029539,359.3719466,3.497873332,-2833.523701,91414.6454,94248.1691,914536.6191,286557.7578,413768.1018,1.443925668,2.29293713,2709710,2450309,1071379,420778,129874,16429,1684,106,3,15589282
2017-04-10,1187.3,1190.34,1179.04,1187.13,690862,8182443.156,15596733.85,69.8894861,8443965346,8182443.156,16266853.23,5.817848554,3295,-1249.330173,58,913.0967828,359.1651805,3.489797993,-1249.330173,113079.2481,114328.5782,1354110.523,497509.3117,526040.9663,1.057348986,2.286943242,2725169,2463938,1080122,421295,130100,16406,1689,105,3,15651805
2017-04-11,1187.46,1208.07,1187.46,1205.01,753864,6489295.954,18985389.21,63.42743922,8465448731,6489295.954,16268940.73,5.578535973,2934,676.6398712,45,913.5806824,358.8010279,3.4935093,676.6398712,117595.8749,116919.235,1430877.113,294553.0368,828898.6489,2.814089638,2.315794106,2728449,2465732,1081129,422768,130047,16389,1692,106,3,15683041
2017-04-12,1204.81,1207.14,1196.76,1200.37,689642,15671523.34,20913945.85,68.99285136,8488494701,15671523.34,16270715.73,6.316612424,3433,-3232.935628,40,913.51779,358.3978486,3.473258529,-3232.935628,132442.0244,135674.9601,1489658.756,568445.3467,538935.2141,0.948086245,2.300864845,2740807,2479504,1086475,422769,130099,16386,1683,105,3,15740180
2017-04-13,1201.02,1205.89,1156.44,1169.28,611537,4371681.691,6776971.92,70.51410193,8497148698,4371681.691,16272303.23,6.106169891,3088,-3048.347784,39,914.1599646,358.6511148,3.454186331,-3048.347784,175037.718,178086.0658,1409100.383,544927.6724,488205.7877,0.895909333,2.239207457,2721600,2488591,1094912,424578,130275,16382,1685,106,3,15749141
2017-04-14,1170.33,1190.8,1159.79,1167.54,702853,16006908.22,10895134.08,62.88365679,8510080410,16006908.22,16274040.73,6.194064588,3219,9129.920089,31,914.0787231,357.77789,3.509918671,9129.920089,170132.6053,161002.6852,1602999.325,589370.9991,629260.4377,1.067681373,2.232716097,2736283,2500311,1099087,425221,130352,16397,1683,106,3,15806298
2017-04-15,1167.3,1188,1164.96,1172.52,682519,4702043.995,8253076.073,74.34789895,8520542423,4702043.995,16275915.73,5.103142391,2551,-437.0230869,2,914.6844679,358.048249,3.506829234,-437.0230869,124334.1566,124771.1797,1117157.535,396535.6459,505213.5852,1.274068524,2.239744346,2743584,2502281,1094544,424538,130212,16375,1682,108,3,15829656
2017-04-16,1172.61,1187.22,1172.61,1182.94,592032,3644267.243,5526948.745,98.28546399,8528225015,3644267.243,16277740.73,6.08833337,2483,-1837.348516,2,915.3579805,358.4993747,3.495148571,-1837.348516,146237.6984,148075.0469,1008331.325,334202.7993,517698.6636,1.549055438,2.257866155,2747042,2484788,1084319,424963,130274,16379,1684,108,3,15820693
2017-04-17,1183.25,1194.9,1172.65,1193.91,604965,10866664.32,22555901.3,61.16755508,8552820683,10866664.32,16279465.73,5.449032034,3079,-9917.570699,82,915.5934295,357.6398593,3.433857481,-9917.570699,142098.9741,152016.5448,1450235.017,573334.923,563414.219,0.982696494,2.272492041,2752519,2499966,1089632,425949,130447,16379,1687,108,3,15864439
2017-04-18,1193.77,1217.57,1193.77,1211.67,709083,9514174.957,18782204.7,62.19064583,8573871600,9514174.957,16281290.73,6.545174545,3700,-8374.871689,50,915.9063792,357.2208348,3.382033951,-8374.871689,130795.9987,139170.8704,1713503.506,353657.4614,857800.5766,2.425512452,2.30089188,2763321,2509181,1097410,426557,130434,16435,1684,109,2,15916753
2017-04-19,1212.13,1215.51,1205.08,1210.29,723158,7160828.511,12086157.95,66.42876041,8588118913,7160828.511,16283078.23,5.429018716,3015,-3565.695031,52,916.366007,357.2290214,3.359764519,-3565.695031,124200.0519,127765.7469,1330766.011,495934.9116,525974.6188,1.060571874,2.294710513,2773818,2522496,1102533,426326,130377,16411,1688,110,2,15971150
